concept_en,pair_name,pair_class,src_lang,tgt_lang,group,view,peak_layer,peak_mass,onset_layer,auc
road,ben_to_guj,test_cross_script_same_family,ben_Beng,guj_Gujr,hindi_lexical,first,27,0.004915384575724602,-1,0.008175454114256908
road,ben_to_guj,test_cross_script_same_family,ben_Beng,guj_Gujr,hindi_lexical,last,0,0.0,-1,0.0
road,ben_to_guj,test_cross_script_same_family,ben_Beng,guj_Gujr,hindi_lexical,all,27,0.000819230762620767,-1,0.0013625756857094848
road,ben_to_guj,test_cross_script_same_family,ben_Beng,guj_Gujr,target_devanagari,first,27,0.004475525114685297,-1,0.006195310476705629
road,ben_to_guj,test_cross_script_same_family,ben_Beng,guj_Gujr,target_devanagari,last,0,0.0,-1,0.0
road,ben_to_guj,test_cross_script_same_family,ben_Beng,guj_Gujr,target_devanagari,all,27,0.0007459208524475495,-1,0.0010325517461176048
road,ben_to_guj,test_cross_script_same_family,ben_Beng,guj_Gujr,target_native,first,27,0.6746965050697327,27,0.6791494319344038
road,ben_to_guj,test_cross_script_same_family,ben_Beng,guj_Gujr,target_native,last,0,0.0,-1,0.0
road,ben_to_guj,test_cross_script_same_family,ben_Beng,guj_Gujr,target_native,all,27,0.11981878553827603,27,0.12385782257681392
road,ben_to_guj,test_cross_script_same_family,ben_Beng,guj_Gujr,target_roman,first,11,0.005129889585077763,-1,0.012579447714256203
road,ben_to_guj,test_cross_script_same_family,ben_Beng,guj_Gujr,target_roman,last,0,0.0,-1,0.0
road,ben_to_guj,test_cross_script_same_family,ben_Beng,guj_Gujr,target_roman,all,11,0.0008549815975129604,-1,0.0020965746190427007
road,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,english_gloss,first,24,0.06372205168008804,-1,0.10119000976676062
road,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,english_gloss,last,0,0.0,-1,0.0
road,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,english_gloss,all,24,0.010620341946681341,-1,0.016865001627793436
road,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,hindi_lexical,first,27,0.010551271960139275,-1,0.02700666760070547
road,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,hindi_lexical,last,0,0.0,-1,0.0
road,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,hindi_lexical,all,27,0.0017585453266898792,-1,0.004501111266784245
road,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,target_devanagari,first,27,0.005347113590687513,-1,0.01294873396086249
road,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,target_devanagari,last,0,0.0,-1,0.0
road,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,target_devanagari,all,27,0.0008911855984479189,-1,0.0021581223268104153
road,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,target_native,first,25,0.2643366754055023,22,0.7365422815946603
road,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,target_native,last,0,0.0,-1,0.0
road,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,target_native,all,24,0.062391468013326325,-1,0.3979646805276683
road,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,target_roman,first,27,1.4109028597886208e-05,-1,5.840556291382415e-05
road,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,target_roman,last,0,0.0,-1,0.0
road,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,target_roman,all,27,2.3515047663143682e-06,-1,9.734260485637358e-06
road,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,english_gloss,first,24,0.13889557123184204,24,0.2187508528399924
road,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,english_gloss,last,0,0.0,-1,0.0
road,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,english_gloss,all,24,0.023149261871973675,-1,0.036458475473332065
road,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,hindi_lexical,first,27,0.02643701806664467,-1,0.05447801718615608
road,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,hindi_lexical,last,0,0.0,-1,0.0
road,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,hindi_lexical,all,27,0.004406169677774112,-1,0.009079669531026013
road,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,target_devanagari,first,27,0.005371037870645523,-1,0.011366111284168312
road,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,target_devanagari,last,0,0.0,-1,0.0
road,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,target_devanagari,all,27,0.0008951729784409205,-1,0.0018943518806947188
road,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,target_native,first,27,0.8754866719245911,27,0.9079154014833426
road,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,target_native,last,0,0.0,-1,0.0
road,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,target_native,all,27,0.15266052881876627,27,0.1626087478985938
road,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,target_roman,first,11,0.00442519411444664,-1,0.01255113237885297
road,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,target_roman,last,0,0.0,-1,0.0
road,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,target_roman,all,11,0.0007375323524077734,-1,0.002091855396475495
school,asm_to_ben,control_same_script,asm_Beng,ben_Beng,english_gloss,first,25,0.28945955634117126,24,0.5284414765994813
school,asm_to_ben,control_same_script,asm_Beng,ben_Beng,english_gloss,last,0,0.0,-1,0.0
school,asm_to_ben,control_same_script,asm_Beng,ben_Beng,english_gloss,all,25,0.04824325939019521,-1,0.08807357943324687
school,asm_to_ben,control_same_script,asm_Beng,ben_Beng,hindi_lexical,first,26,0.009083406068384647,-1,0.011100962083343546
school,asm_to_ben,control_same_script,asm_Beng,ben_Beng,hindi_lexical,last,0,0.0,-1,0.0
school,asm_to_ben,control_same_script,asm_Beng,ben_Beng,hindi_lexical,all,26,0.0015139010113974412,-1,0.0018501603472239243
school,asm_to_ben,control_same_script,asm_Beng,ben_Beng,target_devanagari,first,26,0.0014683892950415611,-1,0.002059947382448968
school,asm_to_ben,control_same_script,asm_Beng,ben_Beng,target_devanagari,last,0,0.0,-1,0.0
school,asm_to_ben,control_same_script,asm_Beng,ben_Beng,target_devanagari,all,26,0.0002447315491735935,-1,0.00034332456374149467
school,asm_to_ben,control_same_script,asm_Beng,ben_Beng,target_native,first,27,0.9944074749946594,26,1.5001775118245675
school,asm_to_ben,control_same_script,asm_Beng,ben_Beng,target_native,last,0,0.0,-1,0.0
school,asm_to_ben,control_same_script,asm_Beng,ben_Beng,target_native,all,27,0.16664369202529392,27,0.2664754302624874
school,asm_to_ben,control_same_script,asm_Beng,ben_Beng,target_roman,first,4,0.0002543400623835623,-1,0.0006031634491137083
school,asm_to_ben,control_same_script,asm_Beng,ben_Beng,target_roman,last,0,0.0,-1,0.0
school,asm_to_ben,control_same_script,asm_Beng,ben_Beng,target_roman,all,4,4.239001039726039e-05,-1,0.00010052724151895139
school,ben_to_guj,test_cross_script_same_family,ben_Beng,guj_Gujr,english_gloss,first,24,0.12311122566461563,24,0.33719906570404634
school,ben_to_guj,test_cross_script_same_family,ben_Beng,guj_Gujr,english_gloss,last,0,0.0,-1,0.0
school,ben_to_guj,test_cross_script_same_family,ben_Beng,guj_Gujr,english_gloss,all,24,0.020518537610769272,-1,0.056199844284007726
school,ben_to_guj,test_cross_script_same_family,ben_Beng,guj_Gujr,hindi_lexical,first,26,0.010571409948170185,-1,0.013775658126027324
school,ben_to_guj,test_cross_script_same_family,ben_Beng,guj_Gujr,hindi_lexical,last,0,0.0,-1,0.0
school,ben_to_guj,test_cross_script_same_family,ben_Beng,guj_Gujr,hindi_lexical,all,26,0.0017619016580283642,-1,0.002295943021004554
school,ben_to_guj,test_cross_script_same_family,ben_Beng,guj_Gujr,target_devanagari,first,26,0.010822067968547344,-1,0.013893953770093503
school,ben_to_guj,test_cross_script_same_family,ben_Beng,guj_Gujr,target_devanagari,last,0,0.0,-1,0.0
school,ben_to_guj,test_cross_script_same_family,ben_Beng,guj_Gujr,target_devanagari,all,26,0.0018036779947578907,-1,0.0023156589616822507
school,ben_to_guj,test_cross_script_same_family,ben_Beng,guj_Gujr,target_native,first,27,0.9494783878326416,27,1.0525788989378895
school,ben_to_guj,test_cross_script_same_family,ben_Beng,guj_Gujr,target_native,last,0,0.0,-1,0.0
school,ben_to_guj,test_cross_script_same_family,ben_Beng,guj_Gujr,target_native,all,27,0.19173291077216467,27,0.2165781565881076
school,ben_to_guj,test_cross_script_same_family,ben_Beng,guj_Gujr,target_roman,first,22,5.814996984554455e-05,-1,8.702341210131692e-05
school,ben_to_guj,test_cross_script_same_family,ben_Beng,guj_Gujr,target_roman,last,0,0.0,-1,0.0
school,ben_to_guj,test_cross_script_same_family,ben_Beng,guj_Gujr,target_roman,all,22,9.69166164092409e-06,-1,1.4503902016886153e-05
school,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,english_gloss,first,24,0.04717300832271576,-1,0.10358302103260952
school,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,english_gloss,last,0,0.0,-1,0.0
school,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,english_gloss,all,24,0.00786216805378596,-1,0.017263836838768254
school,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,hindi_lexical,first,27,0.005460350774228573,-1,0.012174267021986651
school,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,hindi_lexical,last,0,0.0,-1,0.0
school,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,hindi_lexical,all,27,0.0009100584623714288,-1,0.002029044503664442
school,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,target_devanagari,first,26,0.005292884074151516,-1,0.010628470490791742
school,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,target_devanagari,last,0,0.0,-1,0.0
school,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,target_devanagari,all,26,0.0008821473456919193,-1,0.0017714117484652903
school,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,target_native,first,27,0.6511524319648743,22,1.2760432535432944
school,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,target_native,last,0,0.0,-1,0.0
school,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,target_native,all,27,0.14081990718841553,26,0.37108231485994647
school,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,target_roman,first,1,0.001254239003174007,-1,0.004773016287465737
school,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,target_roman,last,0,0.0,-1,0.0
school,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,target_roman,all,1,0.0002090398338623345,-1,0.0007955027145776228
school,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,english_gloss,first,24,0.021837377920746803,-1,0.053424309406226556
school,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,english_gloss,last,0,0.0,-1,0.0
school,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,english_gloss,all,24,0.003639562986791134,-1,0.008904051567704425
school,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,hindi_lexical,first,26,0.06271831691265106,-1,0.1283248041350511
school,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,hindi_lexical,last,0,0.0,-1,0.0
school,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,hindi_lexical,all,26,0.010453052818775177,-1,0.02138746735584185
school,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,target_devanagari,first,26,0.0604109987616539,-1,0.12110421926355741
school,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,target_devanagari,last,0,0.0,-1,0.0
school,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,target_devanagari,all,26,0.010068499793608984,-1,0.020184036543926236
school,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,target_native,first,27,0.8472248315811157,27,0.979432224340242
school,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,target_native,last,0,0.0,-1,0.0
school,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,target_native,all,27,0.4539753943681717,24,0.9675061757278397
school,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,target_roman,first,26,4.492023435886949e-06,-1,2.097202232320683e-05
school,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,target_roman,last,0,0.0,-1,0.0
school,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,target_roman,all,26,7.486705726478249e-07,-1,3.495337053867805e-06
star,asm_to_ben,control_same_script,asm_Beng,ben_Beng,english_gloss,first,25,0.20500977337360382,25,0.2679778554372376
star,asm_to_ben,control_same_script,asm_Beng,ben_Beng,english_gloss,last,0,0.0,-1,0.0
star,asm_to_ben,control_same_script,asm_Beng,ben_Beng,english_gloss,all,25,0.0341682955622673,-1,0.04466297590620627
star,asm_to_ben,control_same_script,asm_Beng,ben_Beng,hindi_lexical,first,27,0.005112731363624334,-1,0.008678026878286005
star,asm_to_ben,control_same_script,asm_Beng,ben_Beng,hindi_lexical,last,0,0.0,-1,0.0
star,asm_to_ben,control_same_script,asm_Beng,ben_Beng,hindi_lexical,all,27,0.000852121893937389,-1,0.0014463378130476676
star,asm_to_ben,control_same_script,asm_Beng,ben_Beng,target_devanagari,first,27,0.005112731363624334,-1,0.008678026878286005
star,asm_to_ben,control_same_script,asm_Beng,ben_Beng,target_devanagari,last,0,0.0,-1,0.0
star,asm_to_ben,control_same_script,asm_Beng,ben_Beng,target_devanagari,all,27,0.000852121893937389,-1,0.0014463378130476676
star,asm_to_ben,control_same_script,asm_Beng,ben_Beng,target_native,first,27,0.9743239879608154,27,1.0093830546861007
star,asm_to_ben,control_same_script,asm_Beng,ben_Beng,target_native,last,0,0.0,-1,0.0
star,asm_to_ben,control_same_script,asm_Beng,ben_Beng,target_native,all,27,0.16258487910575545,27,0.24921888870720527
star,asm_to_ben,control_same_script,asm_Beng,ben_Beng,target_roman,first,11,0.00021303216635715216,-1,0.00040864493761918195
star,asm_to_ben,control_same_script,asm_Beng,ben_Beng,target_roman,last,0,0.0,-1,0.0
star,asm_to_ben,control_same_script,asm_Beng,ben_Beng,target_roman,all,11,3.550536105952536e-05,-1,6.8107489603197e-05
star,ben_to_guj,test_cross_script_same_family,ben_Beng,guj_Gujr,english_gloss,first,2,1.0945055691991001e-05,-1,6.470355365628677e-05
star,ben_to_guj,test_cross_script_same_family,ben_Beng,guj_Gujr,english_gloss,last,0,0.0,-1,0.0
star,ben_to_guj,test_cross_script_same_family,ben_Beng,guj_Gujr,english_gloss,all,2,1.824175948665167e-06,-1,1.0783925609381129e-05
star,ben_to_guj,test_cross_script_same_family,ben_Beng,guj_Gujr,hindi_lexical,first,26,0.0350632481276989,-1,0.07765559614424689
star,ben_to_guj,test_cross_script_same_family,ben_Beng,guj_Gujr,hindi_lexical,last,0,0.0,-1,0.0
star,ben_to_guj,test_cross_script_same_family,ben_Beng,guj_Gujr,hindi_lexical,all,26,0.005843874687949817,-1,0.012942599357374482
star,ben_to_guj,test_cross_script_same_family,ben_Beng,guj_Gujr,target_devanagari,first,26,0.0350632481276989,-1,0.07765559614424689
star,ben_to_guj,test_cross_script_same_family,ben_Beng,guj_Gujr,target_devanagari,last,0,0.0,-1,0.0
star,ben_to_guj,test_cross_script_same_family,ben_Beng,guj_Gujr,target_devanagari,all,26,0.005843874687949817,-1,0.012942599357374482
star,ben_to_guj,test_cross_script_same_family,ben_Beng,guj_Gujr,target_native,first,27,0.7674048542976379,23,2.1927531617547777
star,ben_to_guj,test_cross_script_same_family,ben_Beng,guj_Gujr,target_native,last,26,0.040455494076013565,-1,0.08905947267211012
star,ben_to_guj,test_cross_script_same_family,ben_Beng,guj_Gujr,target_native,all,27,0.7099260316463187,8,3.231807758130713
star,ben_to_guj,test_cross_script_same_family,ben_Beng,guj_Gujr,target_roman,first,27,0.0058452775701880455,-1,0.00737761807164361
star,ben_to_guj,test_cross_script_same_family,ben_Beng,guj_Gujr,target_roman,last,0,0.0,-1,0.0
star,ben_to_guj,test_cross_script_same_family,ben_Beng,guj_Gujr,target_roman,all,27,0.0009742129283646742,-1,0.0012296030119406016
star,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,english_gloss,first,27,9.507167851552367e-05,-1,0.00017535572444415948
star,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,english_gloss,last,0,0.0,-1,0.0
star,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,english_gloss,all,27,1.5845279752587278e-05,-1,2.922595407402658e-05
star,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,hindi_lexical,first,26,0.014308168552815914,-1,0.035304747275432646
star,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,hindi_lexical,last,0,0.0,-1,0.0
star,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,hindi_lexical,all,26,0.0023846947588026524,-1,0.005884124545905442
star,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,target_devanagari,first,26,0.014097543433308601,-1,0.03432970752838571
star,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,target_devanagari,last,0,0.0,-1,0.0
star,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,target_devanagari,all,26,0.0023495905722181,-1,0.005721617921397619
star,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,target_native,first,25,0.4927608072757721,22,1.3949250316974529
star,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,target_native,last,0,0.0,-1,0.0
star,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,target_native,all,25,0.08229712237759183,-1,0.23636589166506378
star,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,target_roman,first,27,0.00012018164852634072,-1,0.0008253946957132996
star,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,target_roman,last,0,0.0,-1,0.0
star,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,target_roman,all,27,2.003027475439012e-05,-1,0.00013756578261888325
star,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,english_gloss,first,2,9.25734275369905e-06,-1,5.556189523225896e-05
star,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,english_gloss,last,0,0.0,-1,0.0
star,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,english_gloss,all,2,1.5428904589498416e-06,-1,9.26031587204316e-06
star,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,hindi_lexical,first,26,0.04315333440899849,-1,0.0961267655436302
star,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,hindi_lexical,last,0,0.0,-1,0.0
star,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,hindi_lexical,all,26,0.007192222401499748,-1,0.016021127590605033
star,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,target_devanagari,first,26,0.04315333440899849,-1,0.0961267655436302
star,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,target_devanagari,last,0,0.0,-1,0.0
star,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,target_devanagari,all,26,0.007192222401499748,-1,0.016021127590605033
star,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,target_native,first,27,0.8033345937728882,23,2.137340071188543
star,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,target_native,last,27,0.10956408083438873,27,0.3144927736844454
star,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,target_native,all,27,0.761388324201107,8,2.9625054472750847
star,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,target_roman,first,27,0.0007980566006153822,-1,0.001289708828522862
star,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,target_roman,last,0,0.0,-1,0.0
star,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,target_roman,all,27,0.00013300943343589702,-1,0.000214951471420477
sun,asm_to_ben,control_same_script,asm_Beng,ben_Beng,english_gloss,first,25,0.7176544666290283,23,1.725993209140121
sun,asm_to_ben,control_same_script,asm_Beng,ben_Beng,english_gloss,last,0,0.0,-1,0.0
sun,asm_to_ben,control_same_script,asm_Beng,ben_Beng,english_gloss,all,25,0.11960907777150472,25,0.2876655348566869
sun,asm_to_ben,control_same_script,asm_Beng,ben_Beng,hindi_lexical,first,22,0.0010403032647445798,-1,0.0017881940254937945
sun,asm_to_ben,control_same_script,asm_Beng,ben_Beng,hindi_lexical,last,0,0.0,-1,0.0
sun,asm_to_ben,control_same_script,asm_Beng,ben_Beng,hindi_lexical,all,22,0.00017338387745742997,-1,0.000298032337582299
sun,asm_to_ben,control_same_script,asm_Beng,ben_Beng,target_devanagari,first,22,0.0010403032647445798,-1,0.0017881940254937945
sun,asm_to_ben,control_same_script,asm_Beng,ben_Beng,target_devanagari,last,0,0.0,-1,0.0
sun,asm_to_ben,control_same_script,asm_Beng,ben_Beng,target_devanagari,all,22,0.00017338387745742997,-1,0.000298032337582299
sun,asm_to_ben,control_same_script,asm_Beng,ben_Beng,target_native,first,27,0.9794657230377197,27,1.04637478696589
sun,asm_to_ben,control_same_script,asm_Beng,ben_Beng,target_native,last,0,0.0,-1,0.0
sun,asm_to_ben,control_same_script,asm_Beng,ben_Beng,target_native,all,27,0.5021172116200129,26,0.7990705079139705
sun,asm_to_ben,control_same_script,asm_Beng,ben_Beng,target_roman,first,19,3.4828877687687054e-05,-1,6.804842634389185e-05
sun,asm_to_ben,control_same_script,asm_Beng,ben_Beng,target_roman,last,0,0.0,-1,0.0
sun,asm_to_ben,control_same_script,asm_Beng,ben_Beng,target_roman,all,19,5.804812947947842e-06,-1,1.134140439064864e-05
sun,ben_to_guj,test_cross_script_same_family,ben_Beng,guj_Gujr,english_gloss,first,25,0.46250292658805847,23,1.421799003307883
sun,ben_to_guj,test_cross_script_same_family,ben_Beng,guj_Gujr,english_gloss,last,0,0.0,-1,0.0
sun,ben_to_guj,test_cross_script_same_family,ben_Beng,guj_Gujr,english_gloss,all,25,0.07708382109800975,-1,0.23696650055131385
sun,ben_to_guj,test_cross_script_same_family,ben_Beng,guj_Gujr,hindi_lexical,first,26,0.005779452156275511,-1,0.008835497258342428
sun,ben_to_guj,test_cross_script_same_family,ben_Beng,guj_Gujr,hindi_lexical,last,0,0.0,-1,0.0
sun,ben_to_guj,test_cross_script_same_family,ben_Beng,guj_Gujr,hindi_lexical,all,26,0.0009632420260459185,-1,0.0014725828763904045
sun,ben_to_guj,test_cross_script_same_family,ben_Beng,guj_Gujr,target_devanagari,first,26,0.005779452156275511,-1,0.008835497258342428
sun,ben_to_guj,test_cross_script_same_family,ben_Beng,guj_Gujr,target_devanagari,last,0,0.0,-1,0.0
sun,ben_to_guj,test_cross_script_same_family,ben_Beng,guj_Gujr,target_devanagari,all,26,0.0009632420260459185,-1,0.0014725828763904045
sun,ben_to_guj,test_cross_script_same_family,ben_Beng,guj_Gujr,target_native,first,27,0.9902737736701965,25,1.273906335702779
sun,ben_to_guj,test_cross_script_same_family,ben_Beng,guj_Gujr,target_native,last,27,0.9935455918312073,25,1.997044629142037
sun,ben_to_guj,test_cross_script_same_family,ben_Beng,guj_Gujr,target_native,all,27,0.87449944516023,23,1.7614998079777489
sun,ben_to_guj,test_cross_script_same_family,ben_Beng,guj_Gujr,target_roman,first,19,2.4028491679928266e-05,-1,6.861808589331275e-05
sun,ben_to_guj,test_cross_script_same_family,ben_Beng,guj_Gujr,target_roman,last,0,0.0,-1,0.0
sun,ben_to_guj,test_cross_script_same_family,ben_Beng,guj_Gujr,target_roman,all,19,4.004748613321378e-06,-1,1.1436347648885457e-05
sun,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,english_gloss,first,26,0.3042619824409485,25,0.600932146456318
sun,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,english_gloss,last,0,0.0,-1,0.0
sun,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,english_gloss,all,26,0.050710330406824745,-1,0.10015535774271966
sun,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,hindi_lexical,first,22,0.0034120355267077684,-1,0.004899239710827175
sun,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,hindi_lexical,last,0,0.0,-1,0.0
sun,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,hindi_lexical,all,22,0.000568672587784628,-1,0.000816539951804529
sun,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,target_devanagari,first,22,0.0023679130245000124,-1,0.005946570327949097
sun,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,target_devanagari,last,0,0.0,-1,0.0
sun,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,target_devanagari,all,22,0.0003946521707500021,-1,0.0009910950546581827
sun,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,target_native,first,27,0.6821435689926147,22,1.4950866481953597
sun,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,target_native,last,0,0.0,-1,0.0
sun,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,target_native,all,24,0.18442502617835999,23,0.7542742557221337
sun,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,target_roman,first,19,7.072071184666129e-06,-1,2.591305963384194e-05
sun,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,target_roman,last,0,0.0,-1,0.0
sun,guj_to_tam,test_cross_script_cross_family,guj_Gujr,tam_Taml,target_roman,all,19,1.1786785307776881e-06,-1,4.3188432723069905e-06
sun,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,english_gloss,first,26,0.5409658551216125,24,1.1296159142817395
sun,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,english_gloss,last,0,0.0,-1,0.0
sun,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,english_gloss,all,26,0.0901609758536021,-1,0.18826931904695657
sun,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,hindi_lexical,first,25,0.00776711106300354,-1,0.0198452204678361
sun,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,hindi_lexical,last,0,0.0,-1,0.0
sun,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,hindi_lexical,all,25,0.00129451851050059,-1,0.0033075367446393504
sun,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,target_devanagari,first,25,0.00776711106300354,-1,0.0198452204678361
sun,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,target_devanagari,last,0,0.0,-1,0.0
sun,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,target_devanagari,all,25,0.00129451851050059,-1,0.0033075367446393504
sun,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,target_native,first,27,0.9424017667770386,24,1.3202660631921577
sun,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,target_native,last,27,0.9857558608055115,25,1.6703245832891938
sun,hin_to_guj,control_devanagari_in_input,hin_Deva,guj_Gujr,target_native,all,27,0.9514770110448202,23,1.8358465878652845
